Segment 0,Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11,Segment 12,Segment 13,Segment 14,Segment 15,Segment 16,Segment 17,Segment 18,Segment 19,Segment 20,Segment 21,Segment 22,Segment 23,Segment 24,Segment 25,Segment 26,Segment 27,Segment 28,Segment 29,Segment 30,Segment 31,Segment 32,Segment 33,Segment 34,Segment 35,Segment 36,Segment 37,Segment 38,Segment 39,Segment 40,Segment 41,Segment 42,Segment 43,Segment 44,Segment 45,Segment 46,Segment 47
844.0775859,-292.3714674,46.34091528,-757.8588718,-330.9342861,918.1622645,-374.7438992,-525.7444973,207.3861646,275.5495976,-454.891183,-586.1719867,834.6507318,850.7711167,371.2375716,902.8505182,1027.703186,-89.69694784,-529.5067045,1003.245905,-241.3495438,-275.4575377,747.3595402,-608.569656,-335.4783811,1199.16715,-374.828116,533.8154204,1676.215018,-518.7445873,1024.779438,-192.8044527,1024.711694,-325.9614197,-261.0057775,773.6844267,-237.0040044,-188.0874619,-264.7087792,144.6702174,811.6934014,-79.32269972,-910.5022725,-397.1900476,1272.07334,684.3695809,726.9784091,1108.586621
918.0582225,-313.2633139,-6.025215682,-769.7143946,-324.2068773,901.9155718,-293.599918,-520.2958238,119.482317,394.0220649,-483.4277806,-606.1934901,774.4821642,881.2915925,486.8061578,922.3808242,1108.639977,12.5239486,-549.7425447,969.9372526,-267.0195135,-297.9969005,701.3774958,-602.3513979,-346.2111668,1185.05553,-401.3748683,435.6556165,1733.785707,-523.3950352,970.4053714,-220.5574155,1079.69161,-320.745415,-265.9852818,811.4880896,-285.9817952,-208.8403893,-319.0213403,65.26283189,798.9999356,26.00250797,-942.2264273,-426.4830366,1311.177331,607.4275702,824.7242585,1125.347062
977.7542672,-336.8904714,-52.7121897,-774.4464749,-318.0216194,876.1151358,-203.0486838,-517.4010272,37.47486015,511.6043194,-511.0983628,-619.7473842,705.9843023,901.3741852,599.8182026,930.1920792,1177.683359,115.0909529,-572.8970105,924.8500909,-295.4523922,-314.152674,643.7683342,-587.9325769,-360.6714153,1157.549306,-428.3339963,341.0884899,1772.471056,-532.0633868,906.5496005,-249.8084363,1120.912583,-316.7534035,-270.8133893,845.9952105,-329.680262,-225.4293608,-365.6798372,-8.954402778,776.8811705,137.3488707,-971.157305,-457.0267364,1335.905749,524.3776718,913.3279538,1128.401465
1022.244231,-362.7251276,-93.40335506,-771.0787353,-313.0787224,841.3362879,-104.0543705,-517.2937938,-37.74549939,626.2189321,-536.7242138,-627.4752251,630.5615087,910.7574319,708.2619217,926.3517828,1233.672808,216.1312273,-598.5056987,869.1129668,-325.9529028,-324.4600727,575.8946998,-564.7112702,-378.7383237,1117.480981,-454.7052982,251.3435591,1792.152554,-544.8370264,834.581222,-279.5338308,1147.753006,-314.4849152,-275.4843652,876.7864622,-367.9714385,-238.1973047,-404.6404097,-77.19547249,745.8322261,253.0844704,-996.1564501,-488.1302802,1345.990566,436.9423088,991.2427547,1118.063971
1050.932461,-390.1022203,-127.9426465,-758.7639579,-309.999858,798.3102911,2.169926617,-520.0820533,-105.4917387,735.8071695,-559.0859314,-630.1163207,549.6950329,909.4001726,810.1962356,911.1756006,1275.72552,313.7581386,-625.9690176,804.0360233,-357.6779004,-329.5610177,499.2805469,-532.2712876,-400.1474696,1065.908746,-479.39895,167.4666174,1793.083973,-561.6557971,755.9751196,-308.6102278,1159.90706,-314.3494084,-279.9979396,903.5837588,-400.8333072,-247.5423865,-436.0447726,-138.8582734,706.5142855,371.4091958,-1016.076145,-519.0080908,1341.467734,346.8514767,1057.134973,1094.917264
1063.55908,-418.2295151,-156.3283919,-736.8176768,-309.3133345,747.9031955,114.1833027,-525.7426037,-165.2844399,838.382549,-576.9551657,-628.4846776,464.9060284,897.4775412,903.8009217,885.2132407,1303.254,406.1216174,-654.5592553,731.0725667,-389.6504729,-330.1838648,415.5674704,-490.4055554,-424.4924083,1004.084485,-501.2592755,90.30691301,1775.876548,-582.3083126,672.2735989,-335.8365353,1157.388296,-316.6570959,-284.3587954,926.2451192,-428.3453559,-253.9053193,-460.2025371,-193.5263359,659.7350607,490.3978366,-1029.788795,-548.7866227,1322.671355,255.7980444,1109.918914,1059.791426
1060.200422,-446.2015693,-178.703739,-704.7491341,-311.4408938,691.0920744,230.3459255,-534.1180436,-216.850703,932.0824648,-589.128778,-623.4454153,377.7192937,875.3712977,987.422886,849.2280355,1315.975123,491.4576626,-683.4312199,651.778315,-420.7784137,-327.122309,326.4699432,-439.1342438,-451.2289978,933.4178415,-519.09217,20.5097092,1741.475182,-606.4308802,585.0479799,-359.9595638,1140.523839,-321.6115051,-288.5758238,944.7549728,-450.6828234,-257.7571271,-477.570608,-240.9656629,606.4259901,608.0481806,-1036.21871,-576.5146927,1290.219616,165.3958542,1148.784485,1013.736498
1041.260245,-473.0176509,-195.3441983,-662.2882528,-316.6862777,628.9393877,348.8549176,-544.9162557,-260.1184386,1015.21618,-594.4646076,-615.8911348,289.6286557,843.6550199,1059.617125,804.1710854,1313.910656,568.1353005,-711.6366723,567.769638,-449.8770683,-321.213869,233.7308224,-378.7166593,-479.6826772,855.4375215,-531.6958291,-41.48596589,1691.126689,-633.5093375,495.8611834,-379.7031019,1109.939546,-329.3038641,-292.6611909,959.2108645,-468.1096814,-259.5875917,-488.7305596,-281.1171342,547.61693,722.3324613,-1034.375459,-601.1777438,1244.993138,77.14185665,1173.216647,957.9897446
1007.452273,-497.6035546,-206.6428427,-609.4073245,-325.2257312,562.5662444,467.7861916,-557.7127072,-295.2065012,1086.307638,-591.9178685,-606.7186685,202.0648113,803.0747977,1119.181181,751.1509689,1297.379542,634.6994388,-738.1426832,480.6820705,-475.6964089,-313.3183046,139.0783794,-309.656118,-509.0589092,771.7510235,-537.8942431,-95.4446895,1626.341279,-662.8841123,406.232264,-393.8000536,1066.536775,-339.7094242,-296.6292727,969.8075647,-480.970395,-259.8945392,-494.3648614,-314.0850415,484.4091459,831.2503696,-1023.387782,-621.7162188,1188.106587,-7.616647406,1183.00618,893.938748
959.7748826,-518.8371075,-213.0937301,-546.3362407,-337.1006354,493.125335,585.1409774,-571.9558361,-322.4111799,1144.131771,-580.5770585,-596.8065771,116.3663263,754.5261864,1165.182153,691.4001297,1266.98245,689.9082548,-761.8539113,392.1303069,-496.9520151,-304.2962777,44.18596831,-232.6972652,-538.4569602,684.0039597,-536.5727301,-141.3275386,1548.848622,-693.7587991,317.6037378,-401.0270482,1011.461681,-352.6858531,-300.4955168,976.819584,-489.6805103,-259.174052,-495.2327684,-340.122403,417.9474298,932.8817798,-1002.53687,-637.0480316,1120.874608,-87.70879053,1178.251537,823.0815794
899.4789515,-535.5769941,-215.2741082,-473.5702919,-352.2124875,421.7742748,698.8956163,-586.9757679,-342.189591,1187.743249,-559.6981519,-586.9936933,33.75435656,699.0282425,1196.975646,626.2391146,1223.579355,732.7639983,-781.6386497,303.6707673,-512.359445,-294.9885191,-49.36471396,-148.8156044,-566.8871226,593.840105,-526.7145859,-179.280991,1460.549939,-725.2125013,231.3124284,-400.2407292,946.0682684,-367.9738503,-304.2752917,980.5830402,-494.7161323,-257.9116211,-492.146596,-359.6137593,349.3921556,1025.437368,-971.2876906,-646.0948982,1044.773251,-162.160313,1159.351868,746.9853116
828.0300717,-546.6943598,-213.8259423,-391.8698315,-370.3204628,349.6500487,807.0530935,-601.9965512,-355.1405376,1216.49691,-528.7357842,-578.0589641,-44.68848436,637.6955141,1214.216297,557.0398561,1168.261071,762.5363666,-796.3582973,216.767668,-520.6712812,-286.1957323,-140.1159956,-59.19932459,-593.2913904,502.8632299,-507.4377503,-209.6223742,1363.467604,-756.2161158,148.5644215,-390.4147322,871.8766143,-385.2001526,-307.9827829,981.47774,-496.602369,-256.5741961,-485.9489951,-373.0561804,279.8920515,1107.305396,-929.3169895,-647.8120489,961.3982163,-230.2067491,1126.991573,667.2441843
747.0664552,-551.1064752,-209.4372516,-302.2514173,-391.0418055,277.8451769,907.6947089,-616.1520186,-361.9833949,1230.059449,-487.3701267,-570.7027978,-118.034838,571.7088612,1216.85988,485.1891695,1102.315804,778.7779011,-804.8997178,132.7633484,-520.7159342,-278.6594378,-226.7616205,34.77615315,-616.5674701,412.6016794,-478.0302404,-232.8224364,1259.693727,-785.6526256,70.41456478,-370.6761906,790.5278564,-403.8830908,-311.6299963,979.9102196,-495.9008452,-255.6030381,-477.4917154,-381.039199,210.5584154,1177.09311,-876.5365732,-641.2206008,872.4212482,-291.299515,1082.117028,585.4386929
658.353933,-547.8115807,-202.823682,-205.9704063,-413.8552962,207.3861309,999.0302447,-628.5052602,-363.535563,1228.41222,-435.5282112,-565.5300985,-185.524764,502.2859563,1205.1572,412.0535702,1027.191894,781.3311476,-806.2097359,52.85341531,-511.4371014,-273.0439489,-308.1687364,131.5801658,-635.5958575,324.4765353,-437.9829919,-249.4856322,1151.339176,-812.3413333,-2.249204295,-340.3404717,703.7376049,-423.440846,-315.2259304,976.2983527,-493.1964074,-255.4072475,-467.6162146,-384.2243524,142.4414315,1233.661439,-813.1105829,-625.4416333,779.5460822,-345.1050556,1025.906349,503.0968162
563.7394761,-535.9238771,-194.7106608,-104.4953467,-438.1080293,139.2144294,1079.444986,-638.0715586,-360.6889967,1211.845366,-373.3985966,-563.0351557,-246.5733613,430.6522633,1179.64031,338.9464194,944.4579545,770.3276066,-799.3308188,-21.93292234,-491.9326184,-269.9196741,-383.3942331,229.5643109,-649.2695352,239.7740559,-387.0186997,-260.3287052,1040.484415,-835.0658068,-68.71657959,-298.9427658,613.2494126,-443.2025078,-318.7759768,971.0579862,-489.0831695,-256.3578193,-457.1363399,-383.3249431,76.50915507,1276.151948,-739.4656123,-599.730804,684.4652903,-391.497466,959.7332995,421.658493
465.1046399,-514.7075048,-185.816402,0.525124416,-463.0256984,74.17072868,1147.542003,-643.8444786,-354.3862785,1180.943719,-301.438478,-563.5885622,-300.7739788,358.0132215,1141.101736,267.0982731,855.7616389,746.1787624,-783.4368016,-90.74713865,-461.4913193,-269.7479494,-451.6953584,327.0042038,-656.5256715,159.6229231,-325.1152699,-266.1581263,929.1334287,-852.6051269,-128.4606852,-246.2651322,520.7898362,-462.4219776,-322.2816067,964.5919095,-484.1500751,-258.7820758,-446.8231774,-379.0865429,13.62963327,1304.005334,-656.2927735,-563.5121767,588.8193152,-430.5452316,885.1265759,342.444317
364.3202488,-483.608269,-176.8359493,107.3018407,-487.7265404,12.9821102,1202.178227,-644.8246333,-345.5966537,1136.565197,-220.3726155,-567.4263399,-347.8972544,285.5282741,1090.567646,197.6311553,762.7882505,709.559726,-757.8673666,-152.9302783,-419.626452,-272.8676322,-512.5347034,422.1440736,-656.3785243,84.97665431,-252.5225971,-267.8468999,819.1718669,-863.7678393,-181.1391244,-182.3576656,428.0264489,-480.2946733,-325.7403921,957.2813139,-478.9661806,-262.9583426,-437.3920485,-372.2686625,-45.44349342,1316.971057,-564.5411314,-516.4098154,494.1588614,-462.492924,803.7258803,266.6292481
263.2035183,-442.2818308,-168.4263733,213.949802,-511.2390035,-43.74734504,1242.493102,-640.0504797,-335.2923982,1079.812619,-131.1837885,-574.6414769,-387.8863044,214.2872919,1029.265965,131.537302,667.2203482,661.3862328,-722.1598842,-208.0165945,-366.1041958,-279.4837135,-565.5798062,513.2426887,-647.9525941,16.60135525,-169.7715676,-266.3111971,712.3303739,-867.4278182,-226.5905786,-107.5525801,336.5299557,-495.9768869,-329.146396,949.4797514,-474.0658921,-269.1107664,-429.4915297,-363.627902,-100.0816893,1315.108053,-465.4023048,-458.2756536,401.9116583,-487.7388305,717.2362306,195.2219364
163.4786485,-390.6171015,-161.1931814,318.5364767,-532.523105,-95.54270547,1267.928851,-628.630332,-324.4258377,1012.000025,-35.09484306,-585.1780951,-420.8484494,145.2898435,958.5906073,69.66274155,570.6994221,602.7859125,-676.0771869,-255.7322289,-300.9659016,-289.6582395,-610.6977572,598.6190845,-630.5149424,-44.93118172,-77.67445403,-262.4872068,610.1538539,-862.5610611,-264.827362,-22.47022556,247.7413263,-508.6075247,-332.4909489,941.5094768,-469.9344186,-277.4042174,-423.6942926,-353.9027898,-149.7884329,1298.776767,-360.2864421,-389.2121652,313.3544134,-506.8095919,627.382007,129.0500462
66.74174794,-328.7536658,-155.6779592,419.1320378,-550.4953091,-142.0611564,1278.241791,-609.7746312,-313.9072952,934.6147049,66.457239,-598.8284874,-447.0438973,79.42766021,880.0629883,12.69588148,474.7905947,535.064882,-619.629892,-295.9893463,-224.5428373,-303.3038552,-647.9453109,676.6965987,-603.5054943,-99.24519765,22.6837915,-257.3085311,513.9772124,-848.2822764,-296.024418,71.98365967,162.9446126,-517.331829,-335.7638099,933.6599386,-466.9937296,-287.9392785,-420.4895083,-343.8004209,-194.2023788,1268.623045,-250.7901925,-309.5884759,229.5905634,-520.332965,535.8621996,68.75173497
-25.5692462,-257.0922146,-152.3472375,513.8598122,-564.0565997,-183.0919503,1273.504443,-582.8273801,-304.584201,849.2762413,171.8544745,-615.2332715,-466.8718226,17.47054398,795.2920388,-38.83892616,380.9511574,459.6708032,-553.0920085,-328.876225,-137.4624646,-320.1803025,-677.5550982,746.0438031,-566.5640948,-146.1578124,129.9634488,-251.684388,424.9078737,-823.8799911,-320.5052947,174.6298057,83.24587027,-521.3265483,-338.9546863,926.1880946,-465.589333,-300.7473814,-420.2765355,-333.9849109,-233.0969311,1225.554667,-138.6576773,-220.0487402,151.5341991,-529.0098261,444.3082457,14.77322152
-112.1991661,-176.297196,-151.5825775,600.9452477,-572.1232467,-218.5535589,1254.098589,-547.2955655,-297.2215715,757.693854,279.3371469,-633.8848997,-480.8542793,-39.94413732,705.9338723,-84.58306839,290.5035913,378.1535915,-477.0087718,-354.6438734,-40.64559031,-339.894205,-699.9185995,805.4110448,-519.553103,-185.6714232,242.5968289,-246.4788324,343.8151458,-788.8488278,-338.7256622,284.0363326,9.558360807,-519.8258961,-342.0550658,919.3201576,-465.9782096,-315.7862183,-423.3596187,-325.0676061,-266.3764992,1170.71149,-25.73579393,-121.5118875,79.90031342,-533.5864871,354.2457173,-32.62784405
-192.0944286,-87.29118414,-153.671881,678.7618072,-573.6595831,-248.4882845,1220.6997,-502.8753422,-292.4840419,661.6233517,387.047899,-654.1347442,-489.6183736,-92.31832183,613.6522126,-124.3410034,204.6135382,292.1249673,-392.1959289,-373.6897788,64.70589256,-361.9024528,-715.5665616,853.7614786,-462.5743759,-217.9621726,358.8232298,-242.4911674,271.3262752,-742.9175745,-351.2549327,398.5482874,-57.40601741,-512.1475298,-345.06029,913.2543283,-468.3182581,-332.9356139,-429.9433548,-317.5989207,-294.0697929,1105.43035,86.07456487,-15.16218783,15.20130431,-534.8283108,267.0609449,-73.37369357
-264.415937,8.759194872,-158.8019619,745.8723664,-567.7119254,-273.0546191,1174.253506,-449.4737725,-290.919634,562.8249081,493.0791774,-675.2039271,-493.8771051,-139.2965404,520.080575,-158.0737672,124.2730047,203.2180008,-299.73004,-386.5394134,177.1305619,-385.5194645,-725.1475398,890.2956744,-395.9796484,-243.3650617,476.730938,-240.4376942,207.8288255,-686.0717138,-358.756526,516.3249579,-117.1393302,-497.7176892,-347.9717783,908.1640538,-472.6596117,-351.9941027,-440.128746,-312.0616248,-316.320585,1031.205973,194.8696311,97.56950291,-42.25054787,-533.4954907,183.9734457,-107.5530917
-328.5461089,110.4655851,-167.0524608,801.0648938,-553.4426052,-292.5176523,1115.945675,-387.2250037,-292.9454493,463.0227771,595.5224587,-696.1980026,-494.409263,-180.6657532,426.7870779,-185.8892448,50.28889578,113.0477439,-200.9297553,-393.8261202,294.9378075,-409.9285373,-729.405208,914.4691289,-320.3735241,-262.3563154,594.3048477,-240.9349426,153.4788307,-618.5691907,-361.9672887,635.3837823,-169.3346843,-476.0945753,-350.7992878,904.201351,-478.9381882,-372.6765044,-453.9097365,-308.8653696,-333.3764152,949.6492082,298.7943958,215.0335269,-92.33509793,-530.3217168,106.0147817,-135.4041127
-384.0902206,216.2479126,-178.3912268,843.3814214,-530.1629429,-307.2378327,1047.16579,-316.4999249,-298.8354934,363.8679201,692.5176557,-716.1255078,-492.0387406,-216.3519496,335.242623,-208.0298059,-16.72320057,23.17395134,-97.328434,-396.2699713,416.2460741,-434.1974094,-729.1550238,926.0022665,-236.6085771,-275.5336114,709.4780338,-244.4845309,108.2140256,-540.9483932,-361.6765253,753.6493932,-213.8783692,-446.9890232,-353.5630801,901.4997599,-486.9718229,-394.6128304,-471.170226,-308.3422274,-345.5757321,862.4439317,396.0929299,335.3975064,-135.1114873,-525.9962713,34.01420792,-157.2939251
-430.8724063,324.3712008,-192.6713414,872.1395614,-497.3639059,-317.6583842,969.4669495,-237.9085731,-308.7108683,266.9043539,782.3011189,-733.9202937,-487.6136064,-246.4137873,246.7930445,-224.8578789,-76.34021598,-64.93320753,9.361118488,-394.6561512,539.027807,-457.2980387,-725.2607616,924.882793,-145.7723851,-283.5947722,820.1854651,-251.4598243,71.77135117,-454.0275871,-358.705048,869.0061414,-250.8377616,-410.2815495,-356.2958478,900.1765411,-496.4593147,-417.3488793,-491.6816574,-310.7430217,-353.3339758,771.3039486,485.1556257,456.6895956,-170.8012048,-521.1499178,-31.40879464,-173.6965188
-468.9267744,432.9880206,-209.6299966,886.9460811,-454.743157,-324.2916637,884.5223826,-152.2948426,-322.5325974,173.5398574,863.2507239,-748.4674136,-481.9852429,-271.0336025,162.6356855,-236.8399888,-128.3281602,-149.9236686,117.2886543,-389.8133539,661.1596408,-478.1304614,-718.6113464,911.3605292,-49.16666641,-287.3154875,924.4179954,-262.0945894,43.707871,-358.8953762,-353.8845932,979.3523379,-280.4457534,-366.0349294,-359.0442464,900.3337946,-506.9826763,-440.3488877,-515.1013828,-316.234254,-357.1290864,677.9311383,564.5617221,576.8474311,-199.7679344,-516.3447449,-89.84525555,-185.1693202
-498.4842034,540.1851852,-228.8894658,887.7023081,-402.2272327,-327.7047292,794.0805264,-60.72337145,-340.0973768,85.02150702,933.9266541,-758.6322042,-475.9878426,-290.5061542,83.80071991,-244.5297265,-172.6345072,-230.5935869,224.5137739,-382.5926135,780.4761801,-495.5504336,-710.0983388,885.9351084,51.72095196,-287.5265832,1020.274806,-276.4738761,23.42421789,-256.8921375,-348.0379014,1082.654425,-303.0824955,-314.5015897,-361.8698707,902.0582631,-518.0128309,-463.0005837,-540.9721077,-324.8954661,-357.4868889,583.9760007,633.1156607,693.7710562,-222.4951253,-512.0679374,-141.0911097,-192.3296131
-519.9554585,644.0331414,-249.9604182,874.6014066,-339.9876941,-328.5043718,699.9199686,35.54118906,-361.0365688,2.416354827,993.1066601,-763.2920293,-470.4185252,-305.2254852,11.13739477,-248.5500553,-209.3769502,-305.906561,329.0568239,-373.846907,894.8255914,-508.4003817,-700.5943427,849.3371464,155.2516865,-285.0912986,1106.01259,-294.527388,10.18970391,-149.5827707,-341.9597023,1176.999328,-319.255239,-256.1252934,-364.8495192,905.4196755,-528.9189301,-484.6229452,-568.7227939,-336.7169463,-354.9667515,491.0016095,689.8760708,805.3779304,-239.5622442,-508.7292554,-185.1358407,-195.8316163
-533.9113113,742.6364159,-272.2478151,848.1178152,-268.4502645,-327.3218405,603.8055927,135.0619855,-384.8187518,-73.40259217,1039.81479,-761.3699904,-466.0183256,-315.6702841,-54.69476784,-249.5752944,-238.8291125,-375.0096459,428.9515858,-364.411792,1002.125166,-515.5430099,-690.932542,802.5036822,259.675735,-280.8829644,1180.089953,-316.0256321,3.168280688,-38.72148261,-336.398804,1260.643341,-329.5770219,-191.5368241,-368.074593,910.467591,-538.9813733,-504.4768883,-597.671457,-351.5977526,-350.1478458,400.4518098,734.1764723,909.6580745,-251.6206437,-506.661841,-222.1461333,-196.3449801
-541.0603569,834.1834354,-295.059601,808.9893803,-188.2962066,-324.7974735,507.4471461,236.2640229,-410.7561244,-141.7650735,1073.342827,-751.8697413,-463.4542867,-322.3881169,-113.2299011,-248.3130576,-261.4038135,-437.2440035,522.297898,-355.0872666,1100.415027,-515.8967315,-681.8875175,746.5488428,363.1764434,-275.7634092,1241.205718,-340.579155,1.444612429,73.79032528,-332.0414461,1332.056028,-334.7448861,-121.5436445,-371.6494965,917.2268129,-547.4085065,-521.779006,-627.0303163,-369.3441165,-343.6162605,313.624311,765.6371231,1004.727429,-259.3699279,-506.1258307,-252.4454308,-194.535344
-542.2252087,916.9940607,-317.6183466,758.1929282,-100.4554832,-321.5654205,412.4612922,337.4733835,-438.0150114,-202.2070789,1093.263942,-733.9103897,-463.3028834,-325.9788788,-164.195067,-245.4863692,-277.6344834,-492.1501976,607.3124094,-346.6209709,1187.908244,-508.4719278,-674.1574618,682.7307956,463.9169904,-270.5623579,1288.330079,-367.6411782,4.049622907,185.9517111,-329.4960445,1389.957832,-335.5182316,-47.1137881,-375.6889297,925.6915505,-553.356847,-535.7183389,-655.9137469,-389.6683706,-335.9531375,231.6491311,784.1677847,1088.877624,-263.5355955,-507.3141459,-276.4903801,-191.0474608
